transaction_id,event_ts,amount,merchant_category,channel,country_risk,prior_chargebacks,velocity_24h,account_age_days,is_weekend,is_fraud,chargeback_loss
2484,2025-07-26T22:00:00,215.76,Retail,Mobile,2,1,3,393,1,0,0.0
2485,2025-07-27T00:00:00,269.29,Travel,Card Present,1,1,3,262,1,0,0.0
2486,2025-07-27T02:00:00,125.85,Cash Advance,Online,1,0,1,176,1,0,0.0
2487,2025-07-27T04:00:00,655.98,Retail,Card Present,1,1,4,366,1,0,0.0
2488,2025-07-27T06:00:00,341.59,Subscription,Card Present,1,2,4,673,1,0,0.0
2489,2025-07-27T08:00:00,68.51,Dining,Mobile,2,0,1,393,1,0,0.0
2490,2025-07-27T10:00:00,146.13,Dining,Mobile,1,1,3,292,1,0,0.0
2491,2025-07-27T12:00:00,88.52,Retail,ATM,2,0,3,389,1,0,0.0
2492,2025-07-27T14:00:00,403.78,Electronics,Mobile,1,0,2,559,1,0,0.0
2493,2025-07-27T16:00:00,277.63,Retail,Mobile,1,0,2,173,1,0,0.0
2494,2025-07-27T18:00:00,180.84,Cash Advance,Mobile,1,1,4,257,1,0,0.0
2495,2025-07-27T20:00:00,193.55,Dining,Mobile,3,0,2,513,1,0,0.0
2496,2025-07-27T22:00:00,80.96,Subscription,Card Present,1,1,1,250,1,0,0.0
2497,2025-07-28T00:00:00,320.27,Subscription,Card Present,1,0,2,354,0,0,0.0
2498,2025-07-28T02:00:00,44.5,Cash Advance,Card Present,1,0,1,452,0,0,0.0
2499,2025-07-28T04:00:00,159.68,Retail,Mobile,1,0,3,540,0,0,0.0
2500,2025-07-28T06:00:00,105.47,Electronics,Card Present,1,0,3,256,0,0,0.0
2501,2025-07-28T08:00:00,138.45,Cash Advance,Card Present,1,0,1,227,0,0,0.0
2502,2025-07-28T10:00:00,222.68,Electronics,ATM,1,1,3,296,0,0,0.0
2503,2025-07-28T12:00:00,240.51,Travel,Mobile,3,0,4,551,0,0,0.0
2504,2025-07-28T14:00:00,125.59,Electronics,Card Present,1,0,2,270,0,0,0.0
2505,2025-07-28T16:00:00,186.33,Retail,ATM,3,0,1,597,0,0,0.0
2506,2025-07-28T18:00:00,37.98,Subscription,Mobile,1,1,2,9,0,0,0.0
2507,2025-07-28T20:00:00,161.83,Retail,Online,1,0,1,371,0,0,0.0
2508,2025-07-28T22:00:00,184.84,Subscription,Card Present,1,0,1,478,0,0,0.0
2509,2025-07-29T00:00:00,313.68,Retail,ATM,1,1,4,201,0,0,0.0
2510,2025-07-29T02:00:00,362.61,Dining,Card Present,2,0,1,585,0,0,0.0
2511,2025-07-29T04:00:00,309.03,Retail,Online,1,0,4,364,0,0,0.0
2512,2025-07-29T06:00:00,426.8,Dining,Card Present,1,1,3,261,0,0,0.0
2513,2025-07-29T08:00:00,104.41,Retail,ATM,1,0,6,115,0,0,0.0
2514,2025-07-29T10:00:00,184.76,Dining,Mobile,1,0,2,496,0,0,0.0
2515,2025-07-29T12:00:00,189.11,Cash Advance,Online,1,0,3,31,0,0,0.0
2516,2025-07-29T14:00:00,168.74,Dining,Online,2,0,2,472,0,0,0.0
2517,2025-07-29T16:00:00,332.37,Cash Advance,Mobile,2,2,4,226,0,0,0.0
2518,2025-07-29T18:00:00,112.21,Dining,Mobile,1,0,1,566,0,0,0.0
2519,2025-07-29T20:00:00,124.18,Cash Advance,Online,1,3,4,640,0,0,0.0
2520,2025-07-29T22:00:00,165.34,Cash Advance,Online,2,0,1,240,0,0,0.0
2521,2025-07-30T00:00:00,203.64,Subscription,ATM,3,2,3,205,0,0,0.0
2522,2025-07-30T02:00:00,60.23,Electronics,Mobile,1,0,3,541,0,0,0.0
2523,2025-07-30T04:00:00,34.36,Travel,Card Present,1,0,3,502,0,0,0.0
2524,2025-07-30T06:00:00,163.19,Travel,Mobile,3,2,2,441,0,0,0.0
2525,2025-07-30T08:00:00,217.81,Dining,Mobile,1,0,2,255,0,0,0.0
2526,2025-07-30T10:00:00,133.31,Retail,ATM,2,0,2,549,0,0,0.0
2527,2025-07-30T12:00:00,321.96,Travel,Card Present,1,1,2,182,0,0,0.0
2528,2025-07-30T14:00:00,257.26,Subscription,ATM,1,0,3,498,0,0,0.0
2529,2025-07-30T16:00:00,151.98,Electronics,Online,2,1,1,532,0,0,0.0
2530,2025-07-30T18:00:00,201.9,Dining,Online,3,1,4,879,0,0,0.0
2531,2025-07-30T20:00:00,152.68,Dining,Card Present,2,1,3,703,0,0,0.0
2532,2025-07-30T22:00:00,85.94,Retail,Card Present,1,1,2,307,0,0,0.0
2533,2025-07-31T00:00:00,69.81,Travel,Online,3,0,3,447,0,0,0.0
2534,2025-07-31T02:00:00,150.47,Cash Advance,ATM,1,1,3,285,0,0,0.0
2535,2025-07-31T04:00:00,169.24,Travel,Online,1,1,3,526,0,0,0.0
2536,2025-07-31T06:00:00,161.38,Travel,Card Present,1,0,3,490,0,0,0.0
2537,2025-07-31T08:00:00,284.14,Travel,Mobile,2,0,1,515,0,0,0.0
2538,2025-07-31T10:00:00,259.83,Electronics,ATM,1,0,4,355,0,0,0.0
2539,2025-07-31T12:00:00,214.61,Cash Advance,Online,1,0,4,576,0,0,0.0
2540,2025-07-31T14:00:00,295.92,Retail,Mobile,1,1,2,597,0,0,0.0
2541,2025-07-31T16:00:00,319.08,Electronics,Online,1,1,1,589,0,0,0.0
2542,2025-07-31T18:00:00,84.21,Cash Advance,ATM,1,1,3,5,0,0,0.0
2543,2025-07-31T20:00:00,60.19,Dining,Online,2,0,1,649,0,0,0.0
2544,2025-07-31T22:00:00,210.93,Cash Advance,ATM,1,0,3,724,0,0,0.0
2545,2025-08-01T00:00:00,403.98,Dining,ATM,1,0,3,431,0,0,0.0
2546,2025-08-01T02:00:00,35.17,Electronics,Card Present,1,0,1,448,0,0,0.0
2547,2025-08-01T04:00:00,18.18,Dining,Card Present,3,0,4,508,0,0,0.0
2548,2025-08-01T06:00:00,184.04,Electronics,Card Present,2,0,1,343,0,0,0.0
2549,2025-08-01T08:00:00,158.03,Dining,Card Present,2,1,2,314,0,0,0.0
2550,2025-08-01T10:00:00,33.5,Subscription,ATM,2,0,3,593,0,0,0.0
2551,2025-08-01T12:00:00,67.71,Electronics,Mobile,1,0,3,426,0,0,0.0
2552,2025-08-01T14:00:00,254.35,Electronics,Card Present,1,0,1,767,0,0,0.0
2553,2025-08-01T16:00:00,318.68,Travel,Online,1,0,1,358,0,0,0.0
2554,2025-08-01T18:00:00,138.94,Cash Advance,Online,2,1,2,545,0,0,0.0
2555,2025-08-01T20:00:00,136.89,Dining,Mobile,1,0,4,201,0,0,0.0
2556,2025-08-01T22:00:00,70.44,Travel,Card Present,1,0,4,350,0,0,0.0
2557,2025-08-02T00:00:00,90.08,Dining,Card Present,3,0,2,427,1,0,0.0
2558,2025-08-02T02:00:00,59.35,Subscription,Online,3,2,1,327,1,0,0.0
2559,2025-08-02T04:00:00,425.75,Travel,Online,1,0,1,154,1,0,0.0
2560,2025-08-02T06:00:00,63.15,Cash Advance,Online,2,2,1,480,1,0,0.0
2561,2025-08-02T08:00:00,309.89,Retail,Card Present,1,0,4,543,1,0,0.0
2562,2025-08-02T10:00:00,193.39,Dining,ATM,1,0,4,568,1,0,0.0
2563,2025-08-02T12:00:00,48.51,Retail,ATM,1,1,4,563,1,0,0.0
2564,2025-08-02T14:00:00,127.07,Subscription,Mobile,1,0,2,583,1,0,0.0
2565,2025-08-02T16:00:00,83.53,Subscription,Card Present,3,0,3,192,1,0,0.0
2566,2025-08-02T18:00:00,432.59,Electronics,Online,2,0,4,403,1,0,0.0
2567,2025-08-02T20:00:00,451.94,Cash Advance,ATM,2,0,3,278,1,0,0.0
2568,2025-08-02T22:00:00,129.39,Dining,Mobile,1,0,2,560,1,0,0.0
2569,2025-08-03T00:00:00,122.09,Travel,Card Present,1,2,3,308,1,0,0.0
2570,2025-08-03T02:00:00,227.97,Travel,Card Present,1,0,4,261,1,0,0.0
2571,2025-08-03T04:00:00,396.09,Dining,ATM,1,1,3,446,1,0,0.0
2572,2025-08-03T06:00:00,267.65,Cash Advance,ATM,2,0,2,81,1,0,0.0
2573,2025-08-03T08:00:00,276.12,Cash Advance,Mobile,1,0,4,552,1,0,0.0
2574,2025-08-03T10:00:00,133.51,Travel,ATM,2,0,3,391,1,0,0.0
2575,2025-08-03T12:00:00,97.82,Subscription,Mobile,1,1,3,443,1,0,0.0
2576,2025-08-03T14:00:00,373.27,Subscription,Card Present,2,0,1,321,1,0,0.0
2577,2025-08-03T16:00:00,316.44,Electronics,Online,1,0,4,422,1,0,0.0
2578,2025-08-03T18:00:00,268.57,Travel,Card Present,1,0,2,247,1,0,0.0
2579,2025-08-03T20:00:00,96.22,Subscription,Online,1,0,2,465,1,0,0.0
2580,2025-08-03T22:00:00,172.01,Travel,ATM,2,0,2,286,1,0,0.0
2581,2025-08-04T00:00:00,452.83,Cash Advance,Mobile,1,1,2,498,0,0,0.0
2582,2025-08-04T02:00:00,157.42,Electronics,Mobile,1,0,5,641,0,0,0.0
2583,2025-08-04T04:00:00,74.25,Dining,Online,2,1,3,590,0,0,0.0
2584,2025-08-04T06:00:00,401.36,Cash Advance,Online,1,1,2,536,0,0,0.0
2585,2025-08-04T08:00:00,242.36,Travel,Mobile,1,0,3,618,0,0,0.0
2586,2025-08-04T10:00:00,130.55,Subscription,ATM,1,0,3,331,0,0,0.0
2587,2025-08-04T12:00:00,85.49,Retail,Mobile,2,0,4,697,0,0,0.0
2588,2025-08-04T14:00:00,269.29,Subscription,Online,1,0,3,481,0,0,0.0
2589,2025-08-04T16:00:00,94.43,Dining,ATM,1,0,1,404,0,0,0.0
2590,2025-08-04T18:00:00,75.68,Retail,Card Present,1,0,1,472,0,0,0.0
2591,2025-08-04T20:00:00,9.79,Subscription,ATM,2,0,2,416,0,0,0.0
2592,2025-08-04T22:00:00,484.55,Travel,Mobile,1,0,3,5,0,1,432.29
2593,2025-08-05T00:00:00,88.34,Electronics,Mobile,1,0,5,586,0,0,0.0
2594,2025-08-05T02:00:00,148.68,Travel,Mobile,2,2,3,316,0,0,0.0
2595,2025-08-05T04:00:00,155.62,Retail,Card Present,1,0,3,614,0,0,0.0
2596,2025-08-05T06:00:00,79.45,Dining,Card Present,2,0,1,169,0,0,0.0
2597,2025-08-05T08:00:00,88.71,Cash Advance,ATM,1,2,2,11,0,0,0.0
2598,2025-08-05T10:00:00,210.02,Travel,ATM,1,0,3,288,0,0,0.0
2599,2025-08-05T12:00:00,493.63,Cash Advance,Mobile,1,1,5,424,0,0,0.0
2600,2025-08-05T14:00:00,76.81,Electronics,Mobile,1,0,4,547,0,0,0.0
2601,2025-08-05T16:00:00,204.08,Travel,Mobile,3,0,2,849,0,0,0.0
2602,2025-08-05T18:00:00,126.42,Dining,Online,2,0,3,383,0,0,0.0
2603,2025-08-05T20:00:00,156.33,Retail,Mobile,1,0,4,298,0,0,0.0
2604,2025-08-05T22:00:00,141.14,Cash Advance,Online,1,0,4,422,0,0,0.0
2605,2025-08-06T00:00:00,246.19,Electronics,Mobile,2,0,3,386,0,0,0.0
2606,2025-08-06T02:00:00,278.67,Dining,Online,1,1,3,426,0,0,0.0
2607,2025-08-06T04:00:00,63.98,Subscription,Online,1,2,3,485,0,0,0.0
2608,2025-08-06T06:00:00,149.33,Electronics,Mobile,1,0,3,271,0,0,0.0
2609,2025-08-06T08:00:00,47.24,Travel,Online,1,0,4,308,0,0,0.0
2610,2025-08-06T10:00:00,183.44,Cash Advance,Mobile,3,1,3,537,0,0,0.0
2611,2025-08-06T12:00:00,27.12,Electronics,Mobile,2,1,1,88,0,0,0.0
2612,2025-08-06T14:00:00,96.13,Dining,Card Present,1,0,2,552,0,0,0.0
2613,2025-08-06T16:00:00,270.17,Dining,Online,2,0,4,461,0,0,0.0
2614,2025-08-06T18:00:00,104.98,Dining,Mobile,2,0,3,539,0,0,0.0
2615,2025-08-06T20:00:00,183.47,Cash Advance,ATM,1,0,3,277,0,0,0.0
2616,2025-08-06T22:00:00,312.51,Retail,Mobile,2,0,1,471,0,0,0.0
2617,2025-08-07T00:00:00,108.34,Subscription,Mobile,1,1,3,365,0,0,0.0
2618,2025-08-07T02:00:00,133.27,Retail,Mobile,1,1,4,513,0,0,0.0
2619,2025-08-07T04:00:00,172.15,Electronics,Card Present,3,1,2,553,0,0,0.0
2620,2025-08-07T06:00:00,258.88,Subscription,ATM,2,1,4,480,0,0,0.0
2621,2025-08-07T08:00:00,166.14,Dining,Mobile,1,0,2,333,0,0,0.0
2622,2025-08-07T10:00:00,9.99,Cash Advance,Mobile,3,0,1,254,0,0,0.0
2623,2025-08-07T12:00:00,190.34,Travel,Card Present,2,1,8,477,0,0,0.0
2624,2025-08-07T14:00:00,230.24,Cash Advance,Card Present,1,0,1,268,0,0,0.0
2625,2025-08-07T16:00:00,276.33,Retail,ATM,2,0,3,645,0,0,0.0
2626,2025-08-07T18:00:00,200.41,Travel,Online,1,0,3,399,0,0,0.0
2627,2025-08-07T20:00:00,87.59,Dining,Online,1,1,4,369,0,0,0.0
2628,2025-08-07T22:00:00,348.01,Subscription,Online,3,0,2,370,0,0,0.0
2629,2025-08-08T00:00:00,179.75,Cash Advance,ATM,3,1,2,110,0,0,0.0
2630,2025-08-08T02:00:00,222.21,Dining,ATM,1,0,2,711,0,0,0.0
2631,2025-08-08T04:00:00,147.56,Subscription,ATM,1,1,2,406,0,0,0.0
2632,2025-08-08T06:00:00,122.5,Electronics,ATM,2,2,2,289,0,0,0.0
2633,2025-08-08T08:00:00,69.36,Travel,Online,1,1,1,361,0,0,0.0
2634,2025-08-08T10:00:00,181.95,Cash Advance,Card Present,2,0,2,169,0,0,0.0
2635,2025-08-08T12:00:00,210.17,Dining,Card Present,1,0,4,590,0,0,0.0
2636,2025-08-08T14:00:00,131.32,Subscription,Card Present,1,0,2,570,0,0,0.0
2637,2025-08-08T16:00:00,163.91,Retail,ATM,2,0,5,338,0,0,0.0
2638,2025-08-08T18:00:00,99.21,Travel,Card Present,2,2,5,578,0,0,0.0
2639,2025-08-08T20:00:00,56.59,Retail,ATM,1,0,3,216,0,0,0.0
2640,2025-08-08T22:00:00,283.64,Retail,Online,1,0,4,349,0,0,0.0
2641,2025-08-09T00:00:00,344.93,Retail,ATM,1,0,1,441,1,0,0.0
2642,2025-08-09T02:00:00,160.86,Electronics,Online,2,1,2,719,1,0,0.0
2643,2025-08-09T04:00:00,65.85,Travel,ATM,1,0,1,249,1,0,0.0
2644,2025-08-09T06:00:00,81.99,Dining,Online,2,0,3,546,1,0,0.0
2645,2025-08-09T08:00:00,153.16,Travel,Online,1,1,1,574,1,0,0.0
2646,2025-08-09T10:00:00,90.96,Retail,Mobile,2,2,3,213,1,0,0.0
2647,2025-08-09T12:00:00,206.1,Dining,Card Present,1,0,1,605,1,0,0.0
2648,2025-08-09T14:00:00,122.49,Subscription,Card Present,1,0,2,299,1,0,0.0
2649,2025-08-09T16:00:00,299.65,Subscription,Card Present,1,0,4,645,1,0,0.0
2650,2025-08-09T18:00:00,245.08,Cash Advance,Card Present,1,1,3,189,1,0,0.0
2651,2025-08-09T20:00:00,249.8,Travel,Online,1,0,2,242,1,0,0.0
2652,2025-08-09T22:00:00,224.54,Dining,Mobile,2,0,3,361,1,0,0.0
2653,2025-08-10T00:00:00,41.17,Travel,Online,1,2,1,368,1,0,0.0
2654,2025-08-10T02:00:00,80.42,Travel,ATM,2,2,2,302,1,0,0.0
2655,2025-08-10T04:00:00,106.55,Cash Advance,Mobile,2,0,3,326,1,0,0.0
2656,2025-08-10T06:00:00,346.87,Retail,ATM,2,0,4,442,1,0,0.0
2657,2025-08-10T08:00:00,142.92,Subscription,ATM,1,0,1,412,1,0,0.0
2658,2025-08-10T10:00:00,122.52,Travel,Card Present,2,0,4,321,1,0,0.0
2659,2025-08-10T12:00:00,103.73,Subscription,Online,1,0,2,601,1,0,0.0
2660,2025-08-10T14:00:00,125.25,Cash Advance,Mobile,3,0,5,476,1,0,0.0
2661,2025-08-10T16:00:00,282.97,Subscription,Card Present,2,0,3,423,1,0,0.0
2662,2025-08-10T18:00:00,87.89,Travel,Card Present,2,0,4,242,1,0,0.0
2663,2025-08-10T20:00:00,78.59,Electronics,ATM,3,1,3,145,1,0,0.0
2664,2025-08-10T22:00:00,240.91,Cash Advance,ATM,2,0,2,332,1,0,0.0
2665,2025-08-11T00:00:00,285.62,Travel,Mobile,2,0,3,523,0,0,0.0
2666,2025-08-11T02:00:00,323.83,Dining,Card Present,1,1,3,459,0,0,0.0
2667,2025-08-11T04:00:00,83.35,Cash Advance,Online,1,0,4,359,0,0,0.0
2668,2025-08-11T06:00:00,99.43,Retail,Online,1,1,4,466,0,0,0.0
2669,2025-08-11T08:00:00,142.37,Retail,Mobile,1,0,2,155,0,0,0.0
2670,2025-08-11T10:00:00,215.33,Cash Advance,ATM,1,1,4,502,0,0,0.0
2671,2025-08-11T12:00:00,91.81,Subscription,Online,2,0,2,556,0,0,0.0
2672,2025-08-11T14:00:00,129.12,Electronics,Card Present,2,0,3,453,0,0,0.0
2673,2025-08-11T16:00:00,51.88,Cash Advance,Mobile,1,0,4,589,0,0,0.0
2674,2025-08-11T18:00:00,162.16,Travel,ATM,2,0,6,308,0,0,0.0
2675,2025-08-11T20:00:00,125.37,Retail,Mobile,1,0,4,219,0,0,0.0
2676,2025-08-11T22:00:00,101.03,Retail,ATM,1,1,4,500,0,0,0.0
2677,2025-08-12T00:00:00,165.67,Subscription,Mobile,1,0,1,620,0,0,0.0
2678,2025-08-12T02:00:00,37.88,Retail,Mobile,1,0,3,638,0,0,0.0
2679,2025-08-12T04:00:00,144.94,Cash Advance,Online,1,1,3,329,0,0,0.0
2680,2025-08-12T06:00:00,162.39,Cash Advance,Online,1,0,4,652,0,0,0.0
2681,2025-08-12T08:00:00,123.35,Dining,Online,1,0,4,462,0,0,0.0
2682,2025-08-12T10:00:00,274.37,Cash Advance,Online,1,0,2,644,0,0,0.0
2683,2025-08-12T12:00:00,51.1,Travel,Mobile,3,0,4,348,0,0,0.0
2684,2025-08-12T14:00:00,153.25,Travel,Card Present,1,1,2,281,0,0,0.0
2685,2025-08-12T16:00:00,329.93,Electronics,ATM,2,0,4,396,0,0,0.0
2686,2025-08-12T18:00:00,403.86,Retail,Card Present,1,1,4,821,0,0,0.0
2687,2025-08-12T20:00:00,162.96,Subscription,Online,2,2,4,354,0,0,0.0
2688,2025-08-12T22:00:00,303.83,Cash Advance,Online,1,0,6,278,0,0,0.0
2689,2025-08-13T00:00:00,18.36,Retail,ATM,2,0,2,477,0,0,0.0
2690,2025-08-13T02:00:00,83.62,Dining,ATM,1,1,1,425,0,0,0.0
2691,2025-08-13T04:00:00,67.51,Subscription,Online,2,1,4,674,0,0,0.0
2692,2025-08-13T06:00:00,77.15,Subscription,ATM,1,0,3,235,0,0,0.0
2693,2025-08-13T08:00:00,167.46,Dining,ATM,1,1,3,368,0,0,0.0
2694,2025-08-13T10:00:00,70.91,Retail,Online,1,0,3,405,0,0,0.0
2695,2025-08-13T12:00:00,104.39,Subscription,Online,1,0,2,231,0,0,0.0
2696,2025-08-13T14:00:00,155.03,Dining,Card Present,1,0,4,553,0,0,0.0
2697,2025-08-13T16:00:00,241.98,Retail,ATM,3,0,3,303,0,0,0.0
2698,2025-08-13T18:00:00,127.0,Cash Advance,Mobile,1,0,3,293,0,0,0.0
2699,2025-08-13T20:00:00,158.34,Dining,ATM,1,1,2,323,0,0,0.0
2700,2025-08-13T22:00:00,97.49,Travel,Card Present,3,0,2,172,0,0,0.0
2701,2025-08-14T00:00:00,408.96,Retail,Mobile,3,1,4,291,0,0,0.0
2702,2025-08-14T02:00:00,200.69,Travel,Mobile,1,3,2,502,0,0,0.0
2703,2025-08-14T04:00:00,50.39,Retail,ATM,1,0,2,455,0,0,0.0
2704,2025-08-14T06:00:00,247.44,Retail,Online,3,0,5,658,0,0,0.0
2705,2025-08-14T08:00:00,211.53,Cash Advance,ATM,1,2,2,415,0,0,0.0
2706,2025-08-14T10:00:00,29.46,Electronics,ATM,1,1,5,429,0,0,0.0
2707,2025-08-14T12:00:00,106.4,Dining,Card Present,2,0,1,636,0,0,0.0
2708,2025-08-14T14:00:00,55.22,Electronics,Mobile,1,0,1,524,0,0,0.0
2709,2025-08-14T16:00:00,174.4,Travel,Card Present,2,1,4,514,0,0,0.0
2710,2025-08-14T18:00:00,100.26,Cash Advance,Online,1,1,1,586,0,0,0.0
2711,2025-08-14T20:00:00,127.89,Cash Advance,Card Present,1,1,2,463,0,0,0.0
2712,2025-08-14T22:00:00,126.27,Subscription,Online,3,2,1,685,0,0,0.0
2713,2025-08-15T00:00:00,89.63,Dining,Card Present,1,1,3,31,0,0,0.0
2714,2025-08-15T02:00:00,186.93,Electronics,Mobile,1,0,4,411,0,0,0.0
2715,2025-08-15T04:00:00,201.76,Dining,Online,1,1,1,685,0,0,0.0
2716,2025-08-15T06:00:00,267.26,Subscription,ATM,1,0,3,408,0,0,0.0
2717,2025-08-15T08:00:00,182.21,Cash Advance,ATM,1,0,2,394,0,0,0.0
2718,2025-08-15T10:00:00,142.07,Dining,Card Present,1,0,2,678,0,0,0.0
2719,2025-08-15T12:00:00,326.72,Electronics,ATM,1,1,3,226,0,0,0.0
2720,2025-08-15T14:00:00,100.26,Electronics,ATM,1,0,2,795,0,0,0.0
2721,2025-08-15T16:00:00,97.99,Electronics,Online,1,0,1,540,0,0,0.0
2722,2025-08-15T18:00:00,143.49,Dining,Card Present,1,0,3,327,0,0,0.0
2723,2025-08-15T20:00:00,17.37,Cash Advance,ATM,1,0,1,436,0,0,0.0
2724,2025-08-15T22:00:00,178.8,Electronics,Mobile,3,2,4,173,0,1,177.6
2725,2025-08-16T00:00:00,91.24,Retail,ATM,2,0,4,387,1,0,0.0
2726,2025-08-16T02:00:00,133.34,Subscription,Mobile,3,0,5,348,1,0,0.0
2727,2025-08-16T04:00:00,46.33,Subscription,Mobile,1,1,4,352,1,0,0.0
2728,2025-08-16T06:00:00,319.87,Subscription,Card Present,3,0,3,282,1,0,0.0
2729,2025-08-16T08:00:00,250.94,Retail,ATM,1,1,1,178,1,0,0.0
2730,2025-08-16T10:00:00,206.79,Dining,Mobile,1,0,1,490,1,0,0.0
2731,2025-08-16T12:00:00,129.32,Electronics,Online,2,1,2,209,1,0,0.0
2732,2025-08-16T14:00:00,279.79,Travel,Online,1,1,3,465,1,0,0.0
2733,2025-08-16T16:00:00,67.46,Retail,Mobile,2,0,2,382,1,0,0.0
2734,2025-08-16T18:00:00,391.79,Dining,Mobile,1,2,2,461,1,0,0.0
2735,2025-08-16T20:00:00,89.19,Retail,Mobile,2,1,5,353,1,0,0.0
2736,2025-08-16T22:00:00,257.27,Dining,Mobile,1,1,4,510,1,0,0.0
2737,2025-08-17T00:00:00,333.14,Cash Advance,Online,2,2,4,695,1,1,320.36
2738,2025-08-17T02:00:00,60.43,Retail,Online,2,0,3,384,1,0,0.0
2739,2025-08-17T04:00:00,337.54,Retail,Card Present,1,0,3,284,1,0,0.0
2740,2025-08-17T06:00:00,33.81,Electronics,Online,1,1,2,425,1,0,0.0
2741,2025-08-17T08:00:00,303.77,Cash Advance,ATM,1,1,3,594,1,0,0.0
2742,2025-08-17T10:00:00,120.17,Cash Advance,ATM,1,1,1,323,1,0,0.0
2743,2025-08-17T12:00:00,233.52,Travel,Mobile,1,0,2,439,1,0,0.0
2744,2025-08-17T14:00:00,193.68,Cash Advance,Mobile,2,1,1,62,1,0,0.0
2745,2025-08-17T16:00:00,47.27,Electronics,Mobile,1,0,3,604,1,0,0.0
2746,2025-08-17T18:00:00,251.39,Electronics,ATM,1,0,5,503,1,0,0.0
2747,2025-08-17T20:00:00,140.96,Subscription,ATM,3,0,4,170,1,0,0.0
2748,2025-08-17T22:00:00,161.21,Electronics,Card Present,1,1,5,379,1,0,0.0
2749,2025-08-18T00:00:00,275.39,Electronics,Mobile,2,0,2,462,0,0,0.0
2750,2025-08-18T02:00:00,244.44,Subscription,Card Present,1,0,2,374,0,0,0.0
2751,2025-08-18T04:00:00,187.56,Cash Advance,Card Present,2,2,2,746,0,0,0.0
2752,2025-08-18T06:00:00,197.28,Electronics,ATM,2,0,2,832,0,0,0.0
2753,2025-08-18T08:00:00,152.39,Dining,Card Present,2,0,1,551,0,0,0.0
2754,2025-08-18T10:00:00,222.94,Dining,Mobile,1,0,2,621,0,0,0.0
2755,2025-08-18T12:00:00,426.61,Cash Advance,ATM,2,0,2,285,0,0,0.0
2756,2025-08-18T14:00:00,302.51,Travel,Card Present,2,0,3,266,0,0,0.0
2757,2025-08-18T16:00:00,275.66,Subscription,Online,1,0,3,809,0,0,0.0
2758,2025-08-18T18:00:00,145.52,Subscription,Card Present,2,0,3,421,0,0,0.0
2759,2025-08-18T20:00:00,239.73,Electronics,Card Present,1,1,3,817,0,0,0.0
2760,2025-08-18T22:00:00,199.02,Electronics,Online,1,0,2,369,0,0,0.0
2761,2025-08-19T00:00:00,223.37,Travel,Mobile,3,1,3,441,0,0,0.0
2762,2025-08-19T02:00:00,457.11,Travel,Online,2,0,3,220,0,0,0.0
2763,2025-08-19T04:00:00,145.45,Cash Advance,Card Present,1,0,5,354,0,0,0.0
2764,2025-08-19T06:00:00,362.96,Retail,Card Present,1,0,3,216,0,0,0.0
2765,2025-08-19T08:00:00,398.94,Electronics,Online,1,0,4,171,0,0,0.0
2766,2025-08-19T10:00:00,94.98,Retail,Online,1,1,3,511,0,0,0.0
2767,2025-08-19T12:00:00,120.09,Travel,ATM,1,0,4,233,0,0,0.0
2768,2025-08-19T14:00:00,264.52,Dining,Mobile,1,0,2,426,0,0,0.0
2769,2025-08-19T16:00:00,56.35,Subscription,ATM,2,0,4,706,0,0,0.0
2770,2025-08-19T18:00:00,200.71,Electronics,Card Present,2,1,3,166,0,0,0.0
2771,2025-08-19T20:00:00,181.64,Retail,Card Present,1,0,3,430,0,0,0.0
2772,2025-08-19T22:00:00,313.55,Travel,Mobile,1,0,3,285,0,0,0.0
2773,2025-08-20T00:00:00,52.92,Subscription,Mobile,1,0,1,235,0,0,0.0
2774,2025-08-20T02:00:00,79.37,Travel,Online,1,0,3,547,0,0,0.0
2775,2025-08-20T04:00:00,64.76,Subscription,Online,1,2,2,513,0,0,0.0
2776,2025-08-20T06:00:00,150.35,Dining,Online,2,0,4,395,0,0,0.0
2777,2025-08-20T08:00:00,54.91,Electronics,Card Present,1,1,6,360,0,0,0.0
2778,2025-08-20T10:00:00,124.77,Electronics,ATM,1,0,3,485,0,0,0.0
2779,2025-08-20T12:00:00,87.42,Retail,Mobile,1,0,2,455,0,0,0.0
2780,2025-08-20T14:00:00,338.18,Cash Advance,ATM,2,0,2,434,0,0,0.0
2781,2025-08-20T16:00:00,46.79,Cash Advance,Online,2,1,2,527,0,0,0.0
2782,2025-08-20T18:00:00,156.81,Dining,Card Present,2,0,2,433,0,0,0.0
2783,2025-08-20T20:00:00,196.07,Cash Advance,Online,1,1,3,234,0,0,0.0
2784,2025-08-20T22:00:00,387.87,Dining,ATM,2,1,4,490,0,0,0.0
2785,2025-08-21T00:00:00,181.34,Subscription,Card Present,2,0,6,652,0,0,0.0
2786,2025-08-21T02:00:00,177.45,Retail,Online,2,0,2,169,0,0,0.0
2787,2025-08-21T04:00:00,138.83,Travel,ATM,1,1,3,414,0,0,0.0
2788,2025-08-21T06:00:00,169.22,Travel,ATM,1,0,2,247,0,0,0.0
2789,2025-08-21T08:00:00,72.2,Subscription,ATM,1,0,3,389,0,0,0.0
2790,2025-08-21T10:00:00,76.52,Subscription,Card Present,1,1,1,481,0,0,0.0
2791,2025-08-21T12:00:00,219.6,Cash Advance,Card Present,1,0,4,465,0,0,0.0
